"sender","requestkey","data","code","result","creationtime"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,uDgTfTC1IDgpGDRmmDQ_OLelPT4C2JfE5T4u61b9Bm4,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""37aa1c4aac7e6e395c51557a58508ea2188f1900f9e53923d4fe78b01a571c0e""], ""pred"": ""keys-all""}}","""      (\n        kdlaunch.kdswap-exchange.swap-exact-in\n        47063.235\n        196.557094532706\n        [n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt coin]\n        \""k:37aa1c4aac7e6e395c51557a58508ea2188f1900f9e53923d4fe78b01a571c0e\""\n        \""k:37aa1c4aac7e6e395c51557a58508ea2188f1900f9e53923d4fe78b01a571c0e\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt.transfer-create\n        \""k:37aa1c4aac7e6e395c51557a58508ea2188f1900f9e53923d4fe78b01a571c0e\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 331.765)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749141524"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,WuWMaZE4xQGj9d2cWEsX-WUNon2U-TG3gGKxeXBawzA,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""d2ff676916dc4ed997664ac4c478b05ffc86624b24c10eb8940a12cf8a18d62c""], ""pred"": ""keys-all""}}","""      (\n        kdlaunch.kdswap-exchange.swap-exact-in\n        0.018537892107\n        41.015315114625\n        [n_582fed11af00dc626812cd7890bb88e72067f28c.bro coin]\n        \""k:d2ff676916dc4ed997664ac4c478b05ffc86624b24c10eb8940a12cf8a18d62c\""\n        \""k:d2ff676916dc4ed997664ac4c478b05ffc86624b24c10eb8940a12cf8a18d62c\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        n_582fed11af00dc626812cd7890bb88e72067f28c.bro.transfer-create\n        \""k:d2ff676916dc4ed997664ac4c478b05ffc86624b24c10eb8940a12cf8a18d62c\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.000130680004)""","{""error"": {""info"": ""kdlaunch.kdswap-exchange.swap-exact-in.{EvTCHQ5GOQGBPoAnOP50Dwp3Y19zqwEiJ3aqmObTsLs}:0"", ""type"": ""TxFailure"", ""message"": ""swap-exact-in: insufficient output amount"", ""callStack"": []}, ""status"": ""failure""}","1749146019"
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,i27g9pHOz-fmwSjsbw4GB5UOnipXzBoMMOZzJ4ae3Eg,"{""keyset"": {""keys"": [""d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd""], ""pred"": ""keys-all""}, ""in-amount"": 0.00529, ""out-amount"": 10.09665}","""(kdlaunch.kdswap-exchange.swap-exact-in (read-decimal 'in-amount) (read-decimal 'out-amount) [n_582fed11af00dc626812cd7890bb88e72067f28c.bro coin] \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" (read-keyset 'keyset))""","{""error"": {""info"": ""kdlaunch.kdswap-exchange.swap-exact-in.{EvTCHQ5GOQGBPoAnOP50Dwp3Y19zqwEiJ3aqmObTsLs}:0"", ""type"": ""TxFailure"", ""message"": ""swap-exact-in: insufficient output amount"", ""callStack"": []}, ""status"": ""failure""}","1749146272"
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,PShl76kP3OwVBDOBdAaXwN764LcyrImo3mEAbLXGY0g,"{""keyset"": {""keys"": [""d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd""], ""pred"": ""keys-all""}, ""in-amount"": 0.00529, ""out-amount"": 10.05319}","""(kdlaunch.kdswap-exchange.swap-exact-in (read-decimal 'in-amount) (read-decimal 'out-amount) [n_582fed11af00dc626812cd7890bb88e72067f28c.bro coin] \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" (read-keyset 'keyset))""","{""error"": {""info"": ""kdlaunch.kdswap-exchange.swap-exact-in.{EvTCHQ5GOQGBPoAnOP50Dwp3Y19zqwEiJ3aqmObTsLs}:0"", ""type"": ""TxFailure"", ""message"": ""swap-exact-in: insufficient output amount"", ""callStack"": []}, ""status"": ""failure""}","1749146353"
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,QZTBzWVgzKMOay7k_FIfmtSwSKmQ-VhQWjz4yx4k5GU,"{""keyset"": {""keys"": [""d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd""], ""pred"": ""keys-all""}, ""in-amount"": 41.85712, ""out-amount"": 5999.9}","""(kdlaunch.kdswap-exchange.swap-exact-out (read-decimal 'out-amount) (read-decimal 'in-amount) [coin free.crankk01] \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" (read-keyset 'keyset))""","{""data"": [{""token"": ""coin"", ""amount"": 41.849172968673}, {""token"": ""free.crankk01"", ""amount"": 5999.9}], ""status"": ""success""}","1749151146"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,_r5d8n4tVvfNuy_bfA4MNYeEUcPhkNLGHq-FUsMo5T8,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""d8521322df73c4a348f3cf765fbe53a6b33b8f058778404ca30b7d3d2e5589a2""], ""pred"": ""keys-all""}}","""      (\n        kdlaunch.kdswap-exchange.swap-exact-in\n        49.65\n        20415.359236834\n        [coin n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt]\n        \""k:d8521322df73c4a348f3cf765fbe53a6b33b8f058778404ca30b7d3d2e5589a2\""\n        \""k:d8521322df73c4a348f3cf765fbe53a6b33b8f058778404ca30b7d3d2e5589a2\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:d8521322df73c4a348f3cf765fbe53a6b33b8f058778404ca30b7d3d2e5589a2\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.35)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749150629"
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,"37WrSfQ6Q8PHiBZ6i9twqiDo2U7SBZy-W6NS6C48rLs","{""keyset"": {""keys"": [""d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd""], ""pred"": ""keys-all""}, ""in-amount"": 170.03612, ""out-amount"": 333.1}","""(kdlaunch.kdswap-exchange.swap-exact-out (read-decimal 'out-amount) (read-decimal 'in-amount) [coin runonflux.flux] \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" (read-keyset 'keyset))""","{""data"": [{""token"": ""coin"", ""amount"": 170.003821775751}, {""token"": ""runonflux.flux"", ""amount"": 333.1}], ""status"": ""success""}","1749151424"
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,xrxvqmFh9IkqA44YzhZjl1wW5vp02ea10-WNbX940EY,"{""keyset"": {""keys"": [""d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd""], ""pred"": ""keys-all""}, ""in-amount"": 25.79187, ""out-amount"": 5999.9}","""(kdlaunch.kdswap-exchange.swap-exact-out (read-decimal 'out-amount) (read-decimal 'in-amount) [coin free.crankk01] \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" (read-keyset 'keyset))""","{""data"": [{""token"": ""coin"", ""amount"": 25.642256455569}, {""token"": ""free.crankk01"", ""amount"": 5999.9}], ""status"": ""success""}","1749154046"
k:b46e0140cf675d78c3b88953a5942c737e1f330ff700bbda741fff85fd5ffa78,ms0iCyy2tKJMwRyrHq_K2gsHlaxjXfydkNqR7fFK7d8,"{""a"": 478.885981231312, ""b"": 97043.2947, ""ks"": {""keys"": [""b46e0140cf675d78c3b88953a5942c737e1f330ff700bbda741fff85fd5ffa78""], ""pred"": ""keys-all""}}","""(kdlaunch.kdswap-exchange.swap-exact-in (read-decimal 'a) (read-decimal 'b) [coin free.crankk01] \""k:b46e0140cf675d78c3b88953a5942c737e1f330ff700bbda741fff85fd5ffa78\"" \""k:b46e0140cf675d78c3b88953a5942c737e1f330ff700bbda741fff85fd5ffa78\"" (read-keyset 'ks))""","{""error"": {""info"": ""kdlaunch.kdswap-exchange.swap-exact-in.{EvTCHQ5GOQGBPoAnOP50Dwp3Y19zqwEiJ3aqmObTsLs}:0"", ""type"": ""TxFailure"", ""message"": ""swap-exact-in: insufficient output amount"", ""callStack"": []}, ""status"": ""failure""}","1749154097"
k:b96944ea48659e896ac5cf138fdefa0d79d8bffad78278a37d8944b4bab23ce1,UWstqs_ugH-CB586w32O4TPfAAK3l4YgVG54mChSC7U,"{""ks"": {""keys"": [""812241d6f47789a9a576873ccf6d1adcc15fffc350a20f7466bd1d7e94900028""], ""pred"": ""keys-all""}}","""(kdlaunch.kdswap-token.transfer-crosschain \""k:b96944ea48659e896ac5cf138fdefa0d79d8bffad78278a37d8944b4bab23ce1\"" \""k:812241d6f47789a9a576873ccf6d1adcc15fffc350a20f7466bd1d7e94900028\"" (read-keyset \""ks\"") \""2\"" 525662.0)""","{""data"": {""amount"": 525662, ""receiver"": ""k:812241d6f47789a9a576873ccf6d1adcc15fffc350a20f7466bd1d7e94900028"", ""source-chain"": ""1"", ""receiver-guard"": {""keys"": [""812241d6f47789a9a576873ccf6d1adcc15fffc350a20f7466bd1d7e94900028""], ""pred"": ""keys-all""}}, ""status"": ""success""}","1749177720.969"
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,DBuVrHWpldHqoFTBceDVR6vPAF8uwMmiJ4kNhj13Abc,"{""keyset"": {""keys"": [""d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd""], ""pred"": ""keys-all""}, ""in-amount"": 30.03, ""out-amount"": 4340.40718}","""(kdlaunch.kdswap-exchange.swap-exact-out (read-decimal 'out-amount) (read-decimal 'in-amount) [coin free.crankk01] \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" (read-keyset 'keyset))""","{""data"": [{""token"": ""coin"", ""amount"": 29.999999953979}, {""token"": ""free.crankk01"", ""amount"": 4340.40718}], ""status"": ""success""}","1749139708"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,"4r3TabsC1R-hlOqcMDzLVI4zXvE2U07uOwVvbIT1JMU","{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72""], ""pred"": ""keys-all""}}","""      (\n        kdlaunch.kdswap-exchange.swap-exact-in\n        143.130852183\n        34452.4522392405\n        [coin n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt]\n        \""k:a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72\""\n        \""k:a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 1.008978817)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749140531"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,"4dK2nFSrgpAAzNMdp9AI16Tlm3ePm2UPdKJGGUZXp7w","{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72""], ""pred"": ""keys-all""}}","""      (\n        kdlaunch.kdswap-exchange.swap-exact-in\n        2747.86328957463\n        18.935177385605\n        [free.crankk01 coin]\n        \""k:a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72\""\n        \""k:a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        free.crankk01.transfer-create\n        \""k:a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 19.370637489448)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749140086"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,"2bzQlo7NghiFG_oKirQPGmnbQWJZV2nK5whuIDl7fd8","{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72""], ""pred"": ""keys-all""}}","""      (\n        kdlaunch.kdswap-exchange.swap-exact-in\n        161.349788607\n        40471.6421324586\n        [coin n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt]\n        \""k:a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72\""\n        \""k:a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 1.137410393)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749140251"
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,U3zxicTqO6SevvwRcsIitk2ykKQpPXWit7dBO7kQh_A,"{""fee-keyset"": {""keys"": [""87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46""], ""pred"": ""keys-all""}, ""recipient-keyset"": {""keys"": [""a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72""], ""pred"": ""keys-all""}}","""      (\n        kdlaunch.kdswap-exchange.swap-exact-in\n        69.51\n        16263.8972118897\n        [coin n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt]\n        \""k:a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72\""\n        \""k:a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72\""\n        (read-keyset \""recipient-keyset\""))\n      (\n        coin.transfer-create\n        \""k:a344f018e4c0faefabe82d588f09f111482846534f09c93d7ad4491fe5e34e72\""\n        \""k:87d6b88b7cb527530e089bdb5159b3bcf60a7e4caa72a889e1d384aaac50eb46\""\n        (read-keyset \""fee-keyset\"") 0.49)""","{""data"": ""Write succeeded"", ""status"": ""success""}","1749140856"
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,"0TeKQ1NWssXfHJRBSnXTBKyemj32V5DzzMGpFVtCHws","{""keyset"": {""keys"": [""d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd""], ""pred"": ""keys-all""}, ""in-amount"": 29.04905, ""out-amount"": 0.0149}","""(kdlaunch.kdswap-exchange.swap-exact-out (read-decimal 'out-amount) (read-decimal 'in-amount) [coin n_582fed11af00dc626812cd7890bb88e72067f28c.bro] \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" (read-keyset 'keyset))""","{""data"": [{""token"": ""coin"", ""amount"": 29.04353223022}, {""token"": ""n_582fed11af00dc626812cd7890bb88e72067f28c.bro"", ""amount"": 0.0149}], ""status"": ""success""}","1749146467"
k:b46e0140cf675d78c3b88953a5942c737e1f330ff700bbda741fff85fd5ffa78,"2ym40OY_u7C32g4gFwKxKmgdMqJpMa5jMEjZpbKtIQk","{""a"": 651.758524434283, ""b"": 78702.129, ""ks"": {""keys"": [""b46e0140cf675d78c3b88953a5942c737e1f330ff700bbda741fff85fd5ffa78""], ""pred"": ""keys-all""}}","""(kdlaunch.kdswap-exchange.swap-exact-in (read-decimal 'a) (read-decimal 'b) [coin free.crankk01] \""k:b46e0140cf675d78c3b88953a5942c737e1f330ff700bbda741fff85fd5ffa78\"" \""k:b46e0140cf675d78c3b88953a5942c737e1f330ff700bbda741fff85fd5ffa78\"" (read-keyset 'ks))""","{""data"": [{""token"": ""coin"", ""amount"": 651.758524434283}, {""token"": ""free.crankk01"", ""amount"": {""decimal"": ""78710.000000000002""}}], ""status"": ""success""}","1749151245"
k:5d96a61871e582fb285a5b7fda79f1925bc0f68745f7a3a0ebea71d094f2718b,XezqLHEXVZH4fd7Gtn3Q9KQSEkFZLdSZDJ98NhKC-NE,"{""a"": 366.06, ""b"": 184.91655, ""c"": {""keys"": [""5d96a61871e582fb285a5b7fda79f1925bc0f68745f7a3a0ebea71d094f2718b""], ""pred"": ""keys-all""}}","""(kdlaunch.kdswap-exchange.swap-exact-in (read-decimal 'a) (read-decimal 'b) [runonflux.flux coin] \""k:5d96a61871e582fb285a5b7fda79f1925bc0f68745f7a3a0ebea71d094f2718b\"" \""k:5d96a61871e582fb285a5b7fda79f1925bc0f68745f7a3a0ebea71d094f2718b\"" (read-keyset 'c))""","{""data"": [{""token"": ""runonflux.flux"", ""amount"": 366.06}, {""token"": ""coin"", ""amount"": 185.24778972226}], ""status"": ""success""}","1749151547"
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,pyGCq1SWesvVk_IouIvQ_5exgPUj45BtDUF5Noq_OyA,"{""keyset"": {""keys"": [""d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd""], ""pred"": ""keys-all""}, ""in-amount"": 3202.78176, ""out-amount"": 30.5522}","""(kdlaunch.kdswap-exchange.swap-exact-in (read-decimal 'in-amount) (read-decimal 'out-amount) [free.crankk01 coin] \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" (read-keyset 'keyset))""","{""data"": [{""token"": ""free.crankk01"", ""amount"": 3202.78176}, {""token"": ""coin"", ""amount"": 30.582782950727}], ""status"": ""success""}","1749151747"
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,ucExMTRmucuL27hoctK0OFtJ3ZXty7fUnJPIByaJs5Q,"{""keyset"": {""keys"": [""d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd""], ""pred"": ""keys-all""}, ""in-amount"": 5999.9, ""out-amount"": 56.09938}","""(kdlaunch.kdswap-exchange.swap-exact-in (read-decimal 'in-amount) (read-decimal 'out-amount) [free.crankk01 coin] \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" (read-keyset 'keyset))""","{""data"": [{""token"": ""free.crankk01"", ""amount"": 5999.9}, {""token"": ""coin"", ""amount"": 56.155544767621}], ""status"": ""success""}","1749151981"
k:b46e0140cf675d78c3b88953a5942c737e1f330ff700bbda741fff85fd5ffa78,j3fx6L-YNa37L5iot7SZCQRlMV3YJceAqSW3OxBTweo,"{""a"": 14577, ""b"": 133.94486472288, ""ks"": {""keys"": [""b46e0140cf675d78c3b88953a5942c737e1f330ff700bbda741fff85fd5ffa78""], ""pred"": ""keys-all""}}","""(kdlaunch.kdswap-exchange.swap-exact-in (read-decimal 'a) (read-decimal 'b) [free.crankk01 coin] \""k:b46e0140cf675d78c3b88953a5942c737e1f330ff700bbda741fff85fd5ffa78\"" \""k:b46e0140cf675d78c3b88953a5942c737e1f330ff700bbda741fff85fd5ffa78\"" (read-keyset 'ks))""","{""error"": {""info"": ""kdlaunch.kdswap-exchange.swap-exact-in.{EvTCHQ5GOQGBPoAnOP50Dwp3Y19zqwEiJ3aqmObTsLs}:0"", ""type"": ""TxFailure"", ""message"": ""swap-exact-in: insufficient output amount"", ""callStack"": []}, ""status"": ""failure""}","1749152057"
k:b46e0140cf675d78c3b88953a5942c737e1f330ff700bbda741fff85fd5ffa78,yaj_Ov7iCUHARJA4sNI5C7pXJ-QaKu4QDvOwzdDowWg,"{""a"": 13169, ""b"": 118.290955479118, ""ks"": {""keys"": [""b46e0140cf675d78c3b88953a5942c737e1f330ff700bbda741fff85fd5ffa78""], ""pred"": ""keys-all""}}","""(kdlaunch.kdswap-exchange.swap-exact-in (read-decimal 'a) (read-decimal 'b) [free.crankk01 coin] \""k:b46e0140cf675d78c3b88953a5942c737e1f330ff700bbda741fff85fd5ffa78\"" \""k:b46e0140cf675d78c3b88953a5942c737e1f330ff700bbda741fff85fd5ffa78\"" (read-keyset 'ks))""","{""data"": [{""token"": ""free.crankk01"", ""amount"": 13169}, {""token"": ""coin"", ""amount"": 118.302785757693}], ""status"": ""success""}","1749152147"
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,R3Nr0YribEMf1ilRgRsdvSzAC0ynFTJAm-zsgExd-E4,"{""keyset"": {""keys"": [""d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd""], ""pred"": ""keys-all""}, ""in-amount"": 5999.9, ""out-amount"": 48.62056}","""(kdlaunch.kdswap-exchange.swap-exact-in (read-decimal 'in-amount) (read-decimal 'out-amount) [free.crankk01 coin] \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" (read-keyset 'keyset))""","{""data"": [{""token"": ""free.crankk01"", ""amount"": 5999.9}, {""token"": ""coin"", ""amount"": 48.669236574165}], ""status"": ""success""}","1749152268"
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,gbt7SbZi-BxgX586Vb6CanhVUA2KerwRfTYIsqnD4jQ,"{""keyset"": {""keys"": [""d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd""], ""pred"": ""keys-all""}, ""in-amount"": 2530.13116, ""out-amount"": 20.15343}","""(kdlaunch.kdswap-exchange.swap-exact-in (read-decimal 'in-amount) (read-decimal 'out-amount) [free.crankk01 coin] \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" (read-keyset 'keyset))""","{""data"": [{""token"": ""free.crankk01"", ""amount"": 2530.13116}, {""token"": ""coin"", ""amount"": 20.17360511422}], ""status"": ""success""}","1749152602"
k:b46e0140cf675d78c3b88953a5942c737e1f330ff700bbda741fff85fd5ffa78,mwzrGTT5QuXsHPVabuuiTPAEYaVQzKN8LqrCl4i677c,"{""a"": 450.561763270938, ""b"": 90574.9416, ""ks"": {""keys"": [""b46e0140cf675d78c3b88953a5942c737e1f330ff700bbda741fff85fd5ffa78""], ""pred"": ""keys-all""}}","""(kdlaunch.kdswap-exchange.swap-exact-in (read-decimal 'a) (read-decimal 'b) [coin free.crankk01] \""k:b46e0140cf675d78c3b88953a5942c737e1f330ff700bbda741fff85fd5ffa78\"" \""k:b46e0140cf675d78c3b88953a5942c737e1f330ff700bbda741fff85fd5ffa78\"" (read-keyset 'ks))""","{""data"": [{""token"": ""coin"", ""amount"": 450.561763270938}, {""token"": ""free.crankk01"", ""amount"": {""decimal"": ""90583.999999999980""}}], ""status"": ""success""}","1749154285"
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,yxdQ2Dr_Pb1OeO3qE2dXbFgfaQuBlLZACLwEFTutYYE,"{""keyset"": {""keys"": [""d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd""], ""pred"": ""keys-all""}, ""in-amount"": 34.8025, ""out-amount"": 5999.9}","""(kdlaunch.kdswap-exchange.swap-exact-out (read-decimal 'out-amount) (read-decimal 'in-amount) [coin free.crankk01] \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" \""k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd\"" (read-keyset 'keyset))""","{""error"": {""info"": ""kdlaunch.kdswap-exchange.swap-exact-out.{EvTCHQ5GOQGBPoAnOP50Dwp3Y19zqwEiJ3aqmObTsLs}:0"", ""type"": ""TxFailure"", ""message"": ""swap-exact-out: excessive input amount 36.896690614964"", ""callStack"": []}, ""status"": ""failure""}","1749154387"
